phrase,tsne_0,tsne_1,label
telephone number,1.0303512776740846,0.2680674643861903,non-cs
telephone records,3.2904769327395873,1.158155489172997,non-cs
telephone systems,2.7984533139507097,0.0011580067085690795,non-cs
term avoided,-2.5088508136193357,10.141100935356294,non-cs
term bit slicing,1.5227228293191541,1.5773313579360493,non-cs
term data model,1.5765236433844374,-1.7176688659386883,non-cs
term delay,-1.555734789313691,5.891325439508263,non-cs
term floating point refers,-0.8671958524674585,1.1940723618764362,non-cs
term may refer,-2.223822260389667,-3.03604578472584,non-cs
term memory,-1.7321966283757395,-0.2477713141987737,non-cs
term rank scale,-0.26325247993761963,-0.3046785530419214,non-cs
term used,-3.6960268789366832,-3.1516947996968603,non-cs
tested number n,-0.23131141492401266,0.7872977671502458,non-cs
tests use,3.504181423286541,-1.256223325942558,non-cs
tests whether,0.7076373410614069,0.9810987325515009,non-cs
text searching using boolean operators,6.647212147379383,1.2677128042562429,non-cs
th entry,-1.810845967668638,-1.0565857691086502,non-cs
thathachar introduced,-1.976014620215388,-1.8001193912872384,non-cs
theorem  computer science,7.0584732684123415,2.4224917043420584,non-cs
theorem concerns logical formulas,3.7982305512998895,0.12278523648629054,non-cs
theorem may also,-0.2665949828847146,-0.2705668949069988,non-cs
theoretical immunology,3.18776011284168,0.014944313174015077,non-cs
theoretical point,-2.40284734455069,-0.9794182078703322,non-cs
theoretical upper bound,-2.512022671132713,0.10162187518865132,non-cs
theoretically turing complete,-2.814981557341529,-1.1970925839800601,non-cs
theory formed,0.8459118138455196,-2.558650312919336,non-cs
theory used,0.5577114382537175,-2.060846125123463,non-cs
therapeutic processes,0.6144319727633154,-1.2328189198631205,non-cs
thereby reducing overall development time,0.3764543036921196,7.7813870590712355,non-cs
therefore generally considered,-6.5326917724172056,-2.8933992478692363,non-cs
therefore need analog,-0.5301428039848864,2.1287199767749403,non-cs
therefore produces,-3.687694013540227,-2.6770657637295683,non-cs
therefore two ripple,-2.363210883949395,1.2894769982763774,non-cs
thinking processes,2.434653144576937,-1.935101864198155,non-cs
thinking used,-1.1238641403562681,-1.5516092357844569,non-cs
third normal form,-4.489637490010804,2.527671767368171,non-cs
thomas algorithm,2.0648752044416905,1.4597979003435595,non-cs
thomas cover,-1.8155063358170602,1.1530942314267136,non-cs
though computational statistics,3.6763026695517214,2.855211108019099,non-cs
though streaming algorithms,1.2317770828105754,-0.12726368156731083,non-cs
three different categories,-1.9597411048233306,1.5631710138459622,non-cs
three ingredients,-1.0953345188777173,0.28945948188924164,non-cs
three matrices,-0.22771433354361428,1.4990130142274383,non-cs
three objectives,-2.53576717825717,-0.22538632506649542,non-cs
three parts,-3.0680457782632025,1.5529726403941202,non-cs
three unique points,-3.43929723401538,0.8478708597225814,non-cs
thus increasing,-4.8883819546147524,-4.108433654464745,non-cs
ticket checker,1.6483292598257078,1.2406462787537684,non-cs
ticket controller,0.5705472345956158,1.1859548631980854,non-cs
tightly connected,-6.456733816772724,-3.0765331367048545,non-cs
tim draelos,-0.5652749175995616,2.1445486198263866,non-cs
time averages,-1.99221743501143,1.1815217297507783,non-cs
time compilers,3.7348514203213385,-0.27905724317630964,non-cs
time delay neural network give,3.3138285914787646,3.1716593094423238,non-cs
time errors,-0.6663219887945471,6.343250258133566,non-cs
time frame 20102020,-2.2445786622384603,0.35631214601584377,non-cs
time generated,-0.7779832676752126,-2.289662345730799,non-cs
time genetic algorithms within,5.699428738029229,-0.9193780744121861,non-cs
time path,-1.4505275659741521,-0.5586258352804494,non-cs
time recurrent neural networks,3.4831087007845603,-0.9253601719793659,non-cs
time systems,0.836487647846731,-0.3660642693128319,non-cs
tolerant networking,-4.542045528710338,-2.8438651368725787,non-cs
tolerant networking algorithms,-1.5537217757656412,-2.519605848313416,non-cs
tolerant networking research group,0.9992576835449535,-2.557331165545696,non-cs
top compared,-5.91486016090048,-2.9610808382296194,non-cs
topsig technique extends,-3.264709711709167,-3.7801230929549323,non-cs
total correctness,-6.7230039750853345,-3.281973898536082,non-cs
total variation distance,-1.6847720856505044,1.1630677897258928,non-cs
trace distance,-1.87659240125974,1.4268843242384426,non-cs
trace distance appears,-0.8231198313809514,0.657876826985419,non-cs
traditional assumptions,-2.9252252315435454,3.0177313775874697,non-cs
traditional business practices ignore,1.1299061744238341,9.559965588154874,non-cs
traditional complete problems,-2.9628916343990372,3.8452005102836577,non-cs
traditional electroencephalogram,1.8000519645429218,1.8607159135546465,non-cs
traditional empathic characteristics,-2.394358486416087,0.7523928097627525,non-cs
traditional modelling,-1.6467784795707596,2.9065237883187245,non-cs
traditionally used,-4.666946423849627,-1.3704972245772753,non-cs
transfer free energy required,-4.807816211538632,0.14650171264129103,non-cs
transistors acting,3.308577622768548,-0.9983904685734937,non-cs
transmit positional,-1.7148847321077998,-2.721926148807107,non-cs
tree containing,-1.581032017679485,-0.9864947623737499,non-cs
tree used,-0.9914274200515407,-0.23455919095429575,non-cs
trusted server,-2.9144681033795603,-3.1016359016097077,non-cs
truth table,-4.8128931249030495,-1.0936907894757677,non-cs
tunable mutual interactions,-4.94220009786108,-2.0652553533694276,non-cs
two analogous mechanisms,-2.62568717150104,-3.911530273064729,non-cs
two bytes wide using,-1.4323531907536367,0.9898143187143713,non-cs
two categories,-2.2041747072034545,-0.12620624069950903,non-cs
two classes,1.9056639221078127,0.9392394161375283,non-cs
two classical techniques,-2.0758901178305074,-0.20676981539969844,non-cs
two commuting density matrices,2.461867210891012,0.8692998902388399,non-cs
two computational problems,4.315913167217566,0.2509449702707256,non-cs
two convex sets,-0.7932815135435828,3.0971840607414802,non-cs
two corresponding probability distributions,-0.6371915620037508,-0.22396732502608788,non-cs
two different versions,-1.9848456128521976,4.573068190345836,non-cs
two different ways,-2.0359066528762466,5.405797602363007,non-cs
two distinct,-4.205730709146603,1.2409240267901553,non-cs
two elements,-2.3291424750854155,-0.5100562903252426,non-cs
two examples,-2.6906541788496945,-0.4955663504848499,non-cs
two iteration variables used,1.7372393920625164,-0.23280682959105503,non-cs
two largely synonymous terms,-4.209248261351435,1.2017504335127493,non-cs
two matrices w,0.14234296211764497,1.6206700389178788,non-cs
two mechanisms,-0.9822126195972248,0.5842914998178894,non-cs
two methods,-1.702835487687209,1.39893473672725,non-cs
two normalized density matrices,0.5851345794934667,1.2436652832400328,non-cs
two parts,-2.6876723865944605,1.4715203690684153,non-cs
two principal types,-1.7433956120763237,-0.8417541461126641,non-cs
two random vectors,-0.7516666775201448,6.084688025270791,non-cs
two series,-2.686306019755993,1.9418058762460328,non-cs
two solutions,-3.1736656951570708,0.3363814774876982,non-cs
two specific sets,-2.6292808053580314,-1.6472147867582114,non-cs
two states,-0.7803437081461192,1.75643615044027,non-cs
two things,-3.357464190584873,0.25289513986012113,non-cs
two weight,-2.859672014025,1.6336796908376874,non-cs
typed programming languages,5.4483035505214055,-0.9311092749881823,non-cs
typical context,-6.305877006053014,-1.9627490580057563,non-cs
typical research,-2.9797657239212025,-1.183332228152017,non-cs
typical serial sorting algorithms,3.478954526022269,0.39553860974918387,non-cs
typically defined,-5.211011109508658,-2.9580558895716833,non-cs
typically larger,-5.570456359347829,-1.6551230021942898,non-cs
typically refers,-5.099735891785884,-1.5049730647599042,non-cs
typically small,-6.3235738440316975,5.301974631512357,non-cs
typically used,-5.5671525733868075,-1.745667923038592,non-cs
typically using language genericity mechanisms,0.6860645568467478,-0.9392340717197801,non-cs
uml  entity relation diagrams,4.133384737326918,-2.611327999328275,non-cs
unanticipated arithmetic overflow,1.6898806937222588,5.288857378009938,non-cs
unanticipated gaps,-3.7732666808136903,6.804909076045828,non-cs
uncertainty either,-4.409282569038546,6.322112331931025,non-cs
uncompressed media,-3.221433009260887,9.344391522244303,non-cs
underlying array,1.0994892450302056,-1.139034535134311,non-cs
underlying graph,3.173540752159196,-1.2319464118776664,non-cs
underlying hardware,1.177427277520146,-2.7698961194548413,non-cs
underlying mechanism,-1.6546491782358874,-3.6061499973305335,non-cs
underlying model,-0.9929574057780967,-2.733612336247196,non-cs
underlying network operation,3.2456487848954323,-3.381648803719506,non-cs
underlying patterns,-2.346191616414109,-2.744216503593053,non-cs
underlying technology,0.9589480718634608,-4.066481409501685,non-cs
understand materials,-0.27976405347492334,-5.152105215228636,non-cs
understanding significant relationships among,-2.1951131919547544,-6.375263723691899,non-cs
unhandled arithmetic overflow,4.668043131778656,3.8030543140343886,non-cs
uniform block size,-3.991258386983523,-1.3170205635005858,non-cs
unifying concepts,-2.5502107317768985,-4.575404275204259,non-cs
united nations,0.3717595361661804,-2.165590412731241,non-cs
united states office,1.248561305925233,-1.279218445177663,non-cs
universal approach,-4.672869838677247,-2.8002780331089427,non-cs
universal communication format,-3.4459634300873567,-3.5824854546679257,non-cs
universal property,-3.168263518964458,-1.790414791957306,non-cs
unknown foreign language,-3.056231127485175,8.09825884700529,non-cs
unlabelled weights,-2.351509013079357,10.169667997730759,non-cs
unlike first,-4.384735417818811,2.7208788590929305,non-cs
unlike human sensing,-3.6665209202902336,7.176776802393886,non-cs
unlike integer factorization,0.31788936939350726,6.1249861409885,non-cs
unlike software forensics,2.442097264812539,5.806427108587759,non-cs
unlimited fan,-6.3539865720750335,-2.935689675240441,non-cs
unnamed taxa,-2.0253261529842352,8.974711053933786,non-cs
unordered list within,-0.5213785194703432,9.174531532236271,non-cs
unordered lists used,0.3730815978268291,8.714682509676035,non-cs
unpredictably different function every time,-1.8855183295745035,7.497913885148498,non-cs
unreliable communication channels,-1.977449114044582,8.819306911018446,non-cs
unsupervised learning also employ,0.4657138111812094,3.4624297222372653,non-cs
use artificial intelligence,6.092765856100858,1.664883944938113,non-cs
use bipolar transistors,4.6780950734283815,0.8333581502214719,non-cs
use computational results,4.558500794608749,-2.9329825822027313,non-cs
use short,-5.767725767056411,5.90667787441489,non-cs
used early,-3.788081469344314,-1.7922576400170065,non-cs
used extensively,-4.415903057380272,-4.637017569997948,non-cs
used feedback,-0.5266481579771415,-1.704568627991453,non-cs
used instead,-3.877948719315473,5.292739177685953,non-cs
used often,-6.0119336755510036,-3.936246083563901,non-cs
used widely,-5.493850089643214,-4.8527095240588,non-cs
useful software,-2.0564156038348553,-3.8620323718957557,non-cs
user desires,-0.2016927062667857,-3.0599482555170794,non-cs
user interfaces,2.8823016455705184,-4.07313759492712,non-cs
user populations,1.3685461258415572,-3.750163202320489,non-cs
users declaratively state,1.2044377147037149,0.9060405088483062,non-cs
users may see,-0.7781607284590546,-5.181563032591161,non-cs
uses association rules,0.9287102243391204,-2.1302931557725997,non-cs
uses normalizing principles,-3.3789359337080516,-1.5221919917413456,non-cs
uses several independent fronts,-2.3652471748626285,2.2990120601222257,non-cs
using abstract algebra,5.218372736718249,5.697674318439844,non-cs
using affective computing technology,6.160301393134439,-2.2683411927948987,non-cs
using artificial neural networks requires,5.214068281829398,1.6399517388529663,non-cs
using big,-4.344619344199707,-2.0674801718957423,non-cs
using far fewer physical resources,-3.5966403596338243,9.134477330820829,non-cs
using hyperplanes,1.2035779729695029,-1.0642495325197985,non-cs
using operations,-0.3382408509254985,-2.5396277049261013,non-cs
using statistical methods,1.5123816271815615,1.417806534386509,non-cs
using string kernels,4.144069171629184,0.16837792393512144,non-cs
using video game rehabilitation,5.4915949211115525,2.55266506512962,non-cs
usually abbreviated,-5.139611353411739,3.83255571633419,non-cs
usually cities,-1.338884731133287,-0.35652773425135986,non-cs
usually concerned,-5.234843710270271,0.8055979601647971,non-cs
usually considered part,-4.18979656212413,0.42606541914474444,non-cs
usually deploy wald,-2.7355088001064765,-0.7088713244424836,non-cs
usually implemented,-5.553461982397399,-2.9539239235905335,non-cs
usually proved correct,-7.843337427304875,-2.5379989076750413,non-cs
usually refers,-5.7548386264405,-0.766927295698519,non-cs
usually studied,-2.5818998527028008,-0.6229321631617285,non-cs
usually termed direct voice input,-2.2394939750155487,-1.7636047793514018,non-cs
usually trained using,-4.145239421745136,-1.5690746105743805,non-cs
va tardos,-3.2929183567478177,0.09787066329756325,non-cs
valid rules,-6.276910865590962,-4.325630395986855,non-cs
validate input values,0.15942562219571263,-3.853473770572265,non-cs
value commonly monotonically increasing,-4.486366338385844,-1.5745885638393862,non-cs
value creation,-0.9568173674571804,-3.6812710205944357,non-cs
value distribution,-1.0467649688653913,0.2783165347301391,non-cs
